veh_value,exposure,clm,numclaims,claimcst0,veh_body,veh_age,gender,area,agecat,severity,frequincy,pure_premium
670.0,0.93,0,0,0.0,SEDAN,4,M,C,5,0.0,0.0,0.0
1230.0,0.77,0,0,0.0,HBACK,2,F,A,2,0.0,0.0,0.0
1670.0,0.03,0,0,0.0,SEDAN,2,F,E,6,0.0,0.0,0.0
1260.0,0.36,0,0,0.0,HBACK,3,F,C,1,0.0,0.0,0.0
3750.0,0.65,0,0,0.0,STNWG,2,F,E,3,0.0,0.0,0.0
340.0,0.64,0,0,0.0,SEDAN,4,F,D,4,0.0,0.0,0.0
1610.0,0.35,0,0,0.0,HBACK,2,M,B,3,0.0,0.0,0.0
1410.0,1.0,0,0,0.0,SEDAN,2,F,A,2,0.0,0.0,0.0
2950.0,0.25,0,0,0.0,STNWG,1,F,D,6,0.0,0.0,0.0
1578.0,0.85,0,0,0.0,HBACK,1,M,A,4,0.0,0.0,0.0
1120.0,0.22,0,0,0.0,HBACK,2,F,B,3,0.0,0.0,0.0
1360.0,0.03,0,0,0.0,SEDAN,2,F,C,4,0.0,0.0,0.0
920.0,0.25,0,0,0.0,HBACK,3,F,C,2,0.0,0.0,0.0
730.0,0.85,0,0,0.0,HBACK,3,F,C,1,0.0,0.0,0.0
1220.0,1.0,0,0,0.0,HBACK,3,F,E,6,0.0,0.0,0.0
5650.0,0.1,0,0,0.0,STNWG,1,M,C,3,0.0,0.0,0.0
3000.0,0.61,1,1,6372.0299988,STNWG,3,F,C,2,6372.0,1.63,10390.0
540.0,0.23,0,0,0.0,HBACK,4,F,A,4,0.0,0.0,0.0
1760.0,0.2,0,0,0.0,HBACK,1,F,B,5,0.0,0.0,0.0
1070.0,0.33,0,0,0.0,STNWG,4,M,B,3,0.0,0.0,0.0
1140.0,0.15,0,0,0.0,UTE,4,M,A,2,0.0,0.0,0.0
200.0,0.1,0,0,0.0,HBACK,4,M,A,3,0.0,0.0,0.0
1510.0,0.65,0,0,0.0,UTE,3,M,B,3,0.0,0.0,0.0
2290.0,0.35,1,1,500.0,STNWG,4,F,F,4,500.0,2.83,1416.0
390.0,0.93,1,1,1379.0399971,SEDAN,4,F,C,6,1379.0,1.08,1490.0
1750.0,0.22,0,0,0.0,HBACK,2,F,B,2,0.0,0.0,0.0
1310.0,0.31,0,0,0.0,HBACK,2,F,A,1,0.0,0.0,0.0
470.0,0.39,0,0,0.0,STNWG,4,F,D,3,0.0,0.0,0.0
1090.0,0.21,0,0,0.0,HBACK,3,F,C,3,0.0,0.0,0.0
1300.0,0.25,0,0,0.0,HBACK,2,F,C,5,0.0,0.0,0.0
1230.0,0.77,0,0,0.0,HBACK,2,M,C,1,0.0,0.0,0.0
1900.0,0.23,0,0,0.0,SEDAN,1,F,A,4,0.0,0.0,0.0
1870.0,0.85,0,0,0.0,HBACK,3,F,A,4,0.0,0.0,0.0
1170.0,0.13,0,0,0.0,STNWG,4,M,C,3,0.0,0.0,0.0
2370.0,0.64,0,0,0.0,MIBUS,3,M,C,3,0.0,0.0,0.0
1680.0,0.22,0,0,0.0,HBACK,3,F,C,4,0.0,0.0,0.0
1830.0,0.35,0,0,0.0,SEDAN,3,M,C,1,0.0,0.0,0.0
1290.0,0.93,1,1,200.0,SEDAN,3,M,D,3,200.0,1.08,216.0
300.0,0.23,0,0,0.0,HBACK,4,M,B,4,0.0,0.0,0.0
1520.0,0.25,0,0,0.0,HBACK,3,F,A,3,0.0,0.0,0.0
2350.0,0.64,0,0,0.0,COUPE,2,F,C,3,0.0,0.0,0.0
340.0,0.21,0,0,0.0,HBACK,4,F,B,1,0.0,0.0,0.0
990.0,0.25,0,0,0.0,HBACK,2,F,E,5,0.0,0.0,0.0
1840.0,0.85,0,0,0.0,HBACK,2,F,A,4,0.0,0.0,0.0
1230.0,0.85,0,0,0.0,HBACK,3,F,B,4,0.0,0.0,0.0
2029.9999999999998,0.69,0,0,0.0,SEDAN,2,F,A,5,0.0,0.0,0.0
1510.0,0.23,0,0,0.0,HDTOP,4,M,C,2,0.0,0.0,0.0
760.0,0.23,0,0,0.0,SEDAN,4,F,B,1,0.0,0.0,0.0
1900.0,0.22,0,0,0.0,STNWG,4,F,C,4,0.0,0.0,0.0
2750.0,0.18,0,0,0.0,STNWG,1,F,C,3,0.0,0.0,0.0
900.0,0.22,0,0,0.0,SEDAN,3,F,A,6,0.0,0.0,0.0
1740.0,0.72,0,0,0.0,HBACK,2,F,A,6,0.0,0.0,0.0
2390.0,0.93,0,0,0.0,STNWG,3,M,E,6,0.0,0.0,0.0
2140.0,0.65,0,0,0.0,UTE,3,M,E,4,0.0,0.0,0.0
1030.0,0.65,0,0,0.0,HBACK,2,F,C,2,0.0,0.0,0.0
1280.0,0.61,0,0,0.0,STNWG,4,M,F,4,0.0,0.0,0.0
670.0,0.23,0,0,0.0,COUPE,4,F,B,3,0.0,0.0,0.0
900.0,0.72,0,0,0.0,HBACK,3,F,B,4,0.0,0.0,0.0
1070.0,0.25,0,0,0.0,SEDAN,3,M,C,4,0.0,0.0,0.0
2290.0,0.25,0,0,0.0,SEDAN,1,M,C,3,0.0,0.0,0.0
1130.0,0.38,1,1,937.55999565,SEDAN,4,F,B,1,938.0,2.65,2481.0
1370.0,0.85,0,0,0.0,HBACK,2,M,A,3,0.0,0.0,0.0
620.0,0.85,0,0,0.0,COUPE,4,M,A,4,0.0,0.0,0.0
1260.0,0.05,0,0,0.0,HBACK,2,F,F,2,0.0,0.0,0.0
1980.0,0.04,0,0,0.0,STNWG,4,F,C,4,0.0,0.0,0.0
0.0,1.0,1,2,2724.3399963,STNWG,4,M,A,3,1362.0,2.0,2726.0
2040.0,0.25,0,0,0.0,HBACK,1,M,B,1,0.0,0.0,0.0
2100.0,0.25,0,0,0.0,COUPE,3,F,A,3,0.0,0.0,0.0
1820.0,0.22,0,0,0.0,HBACK,1,F,A,4,0.0,0.0,0.0
310.0,0.78,0,0,0.0,HBACK,4,F,E,6,0.0,0.0,0.0
2290.0,0.25,0,0,0.0,SEDAN,1,M,A,2,0.0,0.0,0.0
1380.0,0.25,0,0,0.0,HBACK,1,F,B,1,0.0,0.0,0.0
1850.0,0.28,0,0,0.0,SEDAN,2,F,C,3,0.0,0.0,0.0
1500.0,0.03,0,0,0.0,HBACK,2,F,C,3,0.0,0.0,0.0
2780.0,0.07,0,0,0.0,SEDAN,2,M,C,5,0.0,0.0,0.0
2490.0,0.53,0,0,0.0,SEDAN,2,M,C,3,0.0,0.0,0.0
1300.0,0.14,0,0,0.0,HDTOP,4,M,C,3,0.0,0.0,0.0
5236.0,0.22,0,0,0.0,STNWG,1,M,C,3,0.0,0.0,0.0
990.0,0.03,0,0,0.0,SEDAN,3,F,B,5,0.0,0.0,0.0
930.0,0.85,0,0,0.0,SEDAN,4,F,B,4,0.0,0.0,0.0
2760.0,0.72,0,0,0.0,STNWG,1,F,D,3,0.0,0.0,0.0
1620.0,0.93,0,0,0.0,SEDAN,3,M,A,5,0.0,0.0,0.0
3220.0,0.31,0,0,0.0,HDTOP,2,F,F,2,0.0,0.0,0.0
2410.0,0.75,1,1,12879.659973,HBACK,1,F,B,3,12880.0,1.33,17169.0
1110.0,0.22,0,0,0.0,UTE,4,M,C,2,0.0,0.0,0.0
660.0,0.85,0,0,0.0,HBACK,4,F,A,2,0.0,0.0,0.0
3690.0,0.75,0,0,0.0,TRUCK,2,M,C,1,0.0,0.0,0.0
930.0,0.25,0,0,0.0,TRUCK,4,F,B,5,0.0,0.0,0.0
1670.0,0.3,0,0,0.0,HBACK,2,F,A,6,0.0,0.0,0.0
1860.0,0.22,0,0,0.0,SEDAN,1,M,C,1,0.0,0.0,0.0
3470.0,0.25,1,1,937.27999878,SEDAN,1,M,B,3,937.0,4.06,3804.0
1530.0,0.28,0,0,0.0,UTE,3,M,C,2,0.0,0.0,0.0
1390.0,0.83,0,0,0.0,HBACK,1,F,A,4,0.0,0.0,0.0
1260.0,0.31,0,0,0.0,HBACK,2,M,B,4,0.0,0.0,0.0
2820.0,0.83,0,0,0.0,STNWG,1,M,A,5,0.0,0.0,0.0
1790.0,0.31,0,0,0.0,SEDAN,2,M,D,4,0.0,0.0,0.0
1200.0,0.22,0,0,0.0,HBACK,1,F,C,3,0.0,0.0,0.0
3140.0,0.85,1,2,19142.132675,TRUCK,3,M,C,1,9571.0,2.35,22481.0
680.0,0.31,0,0,0.0,HBACK,3,F,D,3,0.0,0.0,0.0
1170.0,0.65,0,0,0.0,HBACK,2,M,C,3,0.0,0.0,0.0
1710.0,0.36,0,0,0.0,SEDAN,2,F,A,3,0.0,0.0,0.0
1120.0,0.31,0,0,0.0,HBACK,3,F,C,2,0.0,0.0,0.0
390.0,0.22,0,0,0.0,HBACK,4,M,B,3,0.0,0.0,0.0
1640.0,0.69,0,0,0.0,STNWG,3,F,C,4,0.0,0.0,0.0
1349.0,0.55,0,0,0.0,HBACK,1,F,C,3,0.0,0.0,0.0
1810.0,0.72,0,0,0.0,HBACK,4,M,C,2,0.0,0.0,0.0
550.0,0.1,0,0,0.0,HBACK,4,F,A,1,0.0,0.0,0.0
1000.0,0.22,0,0,0.0,HBACK,3,F,B,2,0.0,0.0,0.0
1180.0,0.07,0,0,0.0,SEDAN,3,M,B,6,0.0,0.0,0.0
2000.0,0.17,0,0,0.0,SEDAN,2,F,C,4,0.0,0.0,0.0
1428.0,0.53,0,0,0.0,HBACK,1,F,C,4,0.0,0.0,0.0
2870.0,0.22,0,0,0.0,STNWG,2,F,A,3,0.0,0.0,0.0
1160.0,0.86,0,0,0.0,SEDAN,3,M,A,6,0.0,0.0,0.0
920.0,0.03,0,0,0.0,SEDAN,3,M,C,4,0.0,0.0,0.0
1380.0,0.9,0,0,0.0,HBACK,2,F,C,3,0.0,0.0,0.0
1640.0,0.31,0,0,0.0,STNWG,4,M,A,2,0.0,0.0,0.0
2300.0,0.7,0,0,0.0,STNWG,3,M,B,5,0.0,0.0,0.0
1740.0,0.22,0,0,0.0,SEDAN,2,F,C,4,0.0,0.0,0.0
1370.0,0.85,0,0,0.0,HBACK,1,F,C,1,0.0,0.0,0.0
1300.0,0.9,0,0,0.0,HDTOP,4,F,B,1,0.0,0.0,0.0
2850.0,0.53,0,0,0.0,UTE,2,M,A,1,0.0,0.0,0.0
1610.0,0.28,0,0,0.0,HBACK,2,F,F,1,0.0,0.0,0.0
2234.0,0.85,0,0,0.0,SEDAN,1,F,D,6,0.0,0.0,0.0
1390.0,0.91,0,0,0.0,HBACK,3,M,B,5,0.0,0.0,0.0
430.0,0.09,0,0,0.0,HBACK,4,F,A,6,0.0,0.0,0.0
1240.0,0.18,0,0,0.0,SEDAN,3,F,D,5,0.0,0.0,0.0
2470.0,0.37,0,0,0.0,SEDAN,1,F,A,5,0.0,0.0,0.0
1600.0,0.91,0,0,0.0,SEDAN,2,F,B,5,0.0,0.0,0.0
2150.0,0.91,0,0,0.0,UTE,3,M,D,6,0.0,0.0,0.0
1980.0,0.91,1,1,2659.3699951,STNWG,4,M,C,6,2659.0,1.1,2917.0
480.0,0.91,0,0,0.0,SEDAN,4,F,C,2,0.0,0.0,0.0
3300.0,0.91,1,1,2349.3499985,STNWG,2,M,A,5,2349.0,1.1,2592.0
1490.0,0.91,0,0,0.0,SEDAN,3,M,E,6,0.0,0.0,0.0
1550.0,0.66,0,0,0.0,HDTOP,4,M,C,6,0.0,0.0,0.0
6180.0,0.03,0,0,0.0,CONVT,4,M,A,4,0.0,0.0,0.0
620.0,0.91,1,1,367.72999954,STNWG,4,M,C,6,368.0,1.1,405.0
1300.0,0.22,0,0,0.0,HBACK,2,F,A,2,0.0,0.0,0.0
1770.0,0.09,0,0,0.0,HBACK,3,M,B,6,0.0,0.0,0.0
6560.0,0.91,0,0,0.0,STNWG,1,F,E,5,0.0,0.0,0.0
1850.0,0.91,0,0,0.0,SEDAN,2,M,B,5,0.0,0.0,0.0
1050.0,0.91,0,0,0.0,HBACK,2,F,E,6,0.0,0.0,0.0
910.0,0.91,0,0,0.0,SEDAN,4,F,F,5,0.0,0.0,0.0
1510.0,0.91,0,0,0.0,STNWG,4,M,B,4,0.0,0.0,0.0
1460.0,0.22,0,0,0.0,HBACK,1,F,A,1,0.0,0.0,0.0
5080.0,0.08,0,0,0.0,HDTOP,1,M,E,4,0.0,0.0,0.0
4090.0,0.91,0,0,0.0,STNWG,2,M,B,4,0.0,0.0,0.0
440.0,0.09,0,0,0.0,SEDAN,4,M,D,5,0.0,0.0,0.0
4110.0,0.9,0,0,0.0,STNWG,3,F,C,3,0.0,0.0,0.0
3100.0,1.0,0,0,0.0,STNWG,3,M,D,4,0.0,0.0,0.0
2160.0,0.91,0,0,0.0,SEDAN,1,F,A,4,0.0,0.0,0.0
1700.0,0.48,0,0,0.0,SEDAN,2,F,F,6,0.0,0.0,0.0
600.0,0.09,0,0,0.0,SEDAN,4,F,A,6,0.0,0.0,0.0
860.0,0.91,0,0,0.0,SEDAN,4,M,E,4,0.0,0.0,0.0
2540.0,0.91,0,0,0.0,STNWG,3,M,B,4,0.0,0.0,0.0
2200.0,0.91,0,0,0.0,SEDAN,2,M,D,6,0.0,0.0,0.0
780.0,0.28,0,0,0.0,HBACK,4,F,C,4,0.0,0.0,0.0
1630.0,0.89,0,0,0.0,STNWG,4,M,C,4,0.0,0.0,0.0
3000.0,0.0,0,0,0.0,HDTOP,1,M,B,1,0.0,0.0,0.0
890.0,0.1,0,0,0.0,SEDAN,4,F,E,2,0.0,0.0,0.0
900.0,0.91,0,0,0.0,HBACK,4,M,A,5,0.0,0.0,0.0
3960.0,0.22,0,0,0.0,STNWG,2,M,E,2,0.0,0.0,0.0
950.0,0.03,0,0,0.0,SEDAN,3,F,A,2,0.0,0.0,0.0
1740.0,0.91,0,0,0.0,HBACK,2,F,B,3,0.0,0.0,0.0
1890.0,0.91,0,0,0.0,UTE,3,M,E,5,0.0,0.0,0.0
1510.0,1.0,0,0,0.0,HBACK,3,F,C,4,0.0,0.0,0.0
1640.0,0.89,0,0,0.0,SEDAN,2,M,B,6,0.0,0.0,0.0
1740.0,0.91,0,0,0.0,SEDAN,2,F,A,6,0.0,0.0,0.0
540.0,0.91,0,0,0.0,SEDAN,4,F,D,6,0.0,0.0,0.0
1200.0,0.91,0,0,0.0,SEDAN,3,F,A,4,0.0,0.0,0.0
1290.0,0.91,0,0,0.0,SEDAN,3,M,D,6,0.0,0.0,0.0
1920.0,0.91,0,0,0.0,HDTOP,4,M,A,1,0.0,0.0,0.0
4180.0,0.85,0,0,0.0,STNWG,2,F,A,5,0.0,0.0,0.0
1740.0,0.09,0,0,0.0,HBACK,2,M,A,4,0.0,0.0,0.0
390.0,0.91,0,0,0.0,HBACK,4,F,C,5,0.0,0.0,0.0
1890.0,0.91,0,0,0.0,PANVN,2,M,C,5,0.0,0.0,0.0
370.0,0.85,0,0,0.0,HBACK,4,F,B,5,0.0,0.0,0.0
1683.5,0.57,0,0,0.0,HBACK,1,M,E,1,0.0,0.0,0.0
1600.0,0.91,0,0,0.0,SEDAN,3,F,A,4,0.0,0.0,0.0
4090.0,0.91,0,0,0.0,STNWG,2,F,F,3,0.0,0.0,0.0
840.0,0.91,0,0,0.0,SEDAN,3,M,A,3,0.0,0.0,0.0
1390.0,0.61,0,0,0.0,STNWG,4,F,D,4,0.0,0.0,0.0
1030.0,0.91,0,0,0.0,HBACK,4,F,B,4,0.0,0.0,0.0
1290.0,0.09,0,0,0.0,SEDAN,3,F,A,2,0.0,0.0,0.0
620.0,0.91,0,0,0.0,STNWG,4,M,B,3,0.0,0.0,0.0
990.0,1.0,0,0,0.0,TRUCK,4,M,C,5,0.0,0.0,0.0
1760.0,0.54,0,0,0.0,SEDAN,2,F,C,6,0.0,0.0,0.0
2910.0,0.66,0,0,0.0,STNWG,1,M,B,5,0.0,0.0,0.0
840.0,0.22,0,0,0.0,SEDAN,3,F,C,3,0.0,0.0,0.0
4300.0,0.34,0,0,0.0,STNWG,3,M,A,4,0.0,0.0,0.0
1240.0,0.91,0,0,0.0,HBACK,3,F,B,3,0.0,0.0,0.0
410.0,0.91,0,0,0.0,SEDAN,4,M,B,3,0.0,0.0,0.0
1370.0,0.1,0,0,0.0,HBACK,1,F,A,3,0.0,0.0,0.0
1570.0,0.12,0,0,0.0,HBACK,2,F,C,4,0.0,0.0,0.0
1710.0,0.45,0,0,0.0,STNWG,3,M,D,6,0.0,0.0,0.0
1280.0,0.91,0,0,0.0,STNWG,3,F,C,4,0.0,0.0,0.0
890.0,0.72,0,0,0.0,SEDAN,3,F,D,5,0.0,0.0,0.0
2440.0,1.0,0,0,0.0,SEDAN,1,M,A,4,0.0,0.0,0.0
1450.0,0.34,0,0,0.0,SEDAN,3,F,B,5,0.0,0.0,0.0
390.0,0.91,0,0,0.0,SEDAN,4,M,E,5,0.0,0.0,0.0
1070.0,0.1,0,0,0.0,HBACK,3,M,A,1,0.0,0.0,0.0
2389.0,0.04,0,0,0.0,HBACK,1,M,B,3,0.0,0.0,0.0
800.0,0.91,0,0,0.0,PANVN,4,F,B,4,0.0,0.0,0.0
780.0,0.3,0,0,0.0,STNWG,4,F,A,4,0.0,0.0,0.0
600.0,0.07,0,0,0.0,HBACK,4,M,B,4,0.0,0.0,0.0
600.0,0.09,0,0,0.0,SEDAN,4,M,A,6,0.0,0.0,0.0
1670.0,0.91,0,0,0.0,STNWG,4,M,B,5,0.0,0.0,0.0
1900.0,0.09,0,0,0.0,STNWG,2,M,C,5,0.0,0.0,0.0
2330.0,0.64,0,0,0.0,SEDAN,1,F,A,3,0.0,0.0,0.0
1430.0,0.91,0,0,0.0,SEDAN,3,F,B,5,0.0,0.0,0.0
410.0,0.91,0,0,0.0,HBACK,4,F,B,2,0.0,0.0,0.0
1300.0,0.17,0,0,0.0,HBACK,2,F,C,5,0.0,0.0,0.0
4090.0,0.81,0,0,0.0,UTE,1,F,C,5,0.0,0.0,0.0
820.0,0.91,0,0,0.0,HBACK,3,M,C,4,0.0,0.0,0.0
1510.0,0.91,0,0,0.0,HBACK,3,M,D,3,0.0,0.0,0.0
800.0,0.17,0,0,0.0,HBACK,3,M,C,3,0.0,0.0,0.0
2510.0,0.47,0,0,0.0,HBACK,1,M,C,4,0.0,0.0,0.0
1570.0,0.91,0,0,0.0,HBACK,2,F,A,4,0.0,0.0,0.0
570.0,0.91,0,0,0.0,PANVN,4,F,C,1,0.0,0.0,0.0
510.0,0.91,0,0,0.0,HBACK,4,M,B,6,0.0,0.0,0.0
730.0,0.46,0,0,0.0,SEDAN,4,F,B,2,0.0,0.0,0.0
720.0,0.53,0,0,0.0,HBACK,3,F,A,3,0.0,0.0,0.0
390.0,0.91,0,0,0.0,SEDAN,4,M,B,6,0.0,0.0,0.0
3400.0,0.53,0,0,0.0,STNWG,2,M,C,3,0.0,0.0,0.0
920.0,0.75,0,0,0.0,SEDAN,4,F,E,5,0.0,0.0,0.0
2234.0,0.53,0,0,0.0,SEDAN,1,F,C,1,0.0,0.0,0.0
1670.0,0.22,0,0,0.0,HDTOP,4,M,F,3,0.0,0.0,0.0
2940.0,0.19,0,0,0.0,SEDAN,1,M,B,4,0.0,0.0,0.0
410.0,0.91,0,0,0.0,STNWG,4,M,B,3,0.0,0.0,0.0
1850.0,0.91,0,0,0.0,SEDAN,2,M,B,6,0.0,0.0,0.0
710.0,0.24,0,0,0.0,HBACK,4,F,D,2,0.0,0.0,0.0
820.0,0.91,0,0,0.0,HBACK,4,F,A,3,0.0,0.0,0.0
3140.0,0.91,0,0,0.0,STNWG,3,M,A,4,0.0,0.0,0.0
2050.0,0.91,0,0,0.0,STNWG,3,F,B,4,0.0,0.0,0.0
1540.0,0.91,0,0,0.0,SEDAN,2,F,C,1,0.0,0.0,0.0
2390.0,0.91,0,0,0.0,STNWG,3,F,C,3,0.0,0.0,0.0
990.0,0.91,0,0,0.0,SEDAN,3,F,E,5,0.0,0.0,0.0
1060.0,0.91,0,0,0.0,HBACK,3,F,A,4,0.0,0.0,0.0
2770.0,0.79,0,0,0.0,STNWG,3,F,C,5,0.0,0.0,0.0
2640.0,0.53,1,1,462.69999886,UTE,2,F,C,1,463.0,1.9,880.0
1290.0,0.91,0,0,0.0,SEDAN,3,M,D,5,0.0,0.0,0.0
2009.9999999999998,0.91,0,0,0.0,SEDAN,2,F,D,3,0.0,0.0,0.0
1480.0,0.91,0,0,0.0,SEDAN,2,F,E,6,0.0,0.0,0.0
1510.0,0.1,0,0,0.0,STNWG,4,F,B,4,0.0,0.0,0.0
1060.0,0.91,0,0,0.0,STNWG,3,M,B,3,0.0,0.0,0.0
7199.0,1.0,1,1,782.3599987,STNWG,1,F,C,1,782.0,1.0,783.0
1030.0,0.91,0,0,0.0,HBACK,4,F,C,4,0.0,0.0,0.0
310.0,0.34,0,0,0.0,HBACK,4,F,C,5,0.0,0.0,0.0
2810.0,0.91,0,0,0.0,STNWG,2,F,A,4,0.0,0.0,0.0
1300.0,0.91,0,0,0.0,SEDAN,3,M,C,3,0.0,0.0,0.0
4310.0,0.74,0,0,0.0,STNWG,2,F,F,2,0.0,0.0,0.0
1960.0,0.91,0,0,0.0,SEDAN,2,F,B,3,0.0,0.0,0.0
730.0,0.12,0,0,0.0,SEDAN,4,F,E,4,0.0,0.0,0.0
1730.0,1.0,0,0,0.0,HBACK,1,F,C,5,0.0,0.0,0.0
1360.0,0.91,0,0,0.0,SEDAN,3,M,B,3,0.0,0.0,0.0
1870.0,1.0,0,0,0.0,SEDAN,2,F,A,4,0.0,0.0,0.0
1650.0,0.09,1,1,353.76999998,STNWG,4,M,C,5,354.0,11.41,4038.0
1430.0,0.25,0,0,0.0,UTE,3,M,A,2,0.0,0.0,0.0
6510.0,0.25,0,0,0.0,STNWG,1,M,A,3,0.0,0.0,0.0
510.0,0.91,1,1,2494.5999985,HBACK,4,F,B,6,2495.0,1.1,2736.0
500.0,0.91,0,0,0.0,HBACK,4,M,A,6,0.0,0.0,0.0
1020.0,0.91,0,0,0.0,HBACK,3,F,B,5,0.0,0.0,0.0
580.0,0.91,0,0,0.0,SEDAN,4,M,C,4,0.0,0.0,0.0
2290.0,0.07,0,0,0.0,SEDAN,1,M,C,4,0.0,0.0,0.0
2320.0,0.15,0,0,0.0,STNWG,3,M,C,6,0.0,0.0,0.0
690.0,0.15,0,0,0.0,PANVN,4,M,A,6,0.0,0.0,0.0
4230.0,0.22,0,0,0.0,STNWG,1,F,A,2,0.0,0.0,0.0
3300.0,0.13,0,0,0.0,SEDAN,1,M,D,6,0.0,0.0,0.0
1760.0,0.15,0,0,0.0,UTE,2,M,D,5,0.0,0.0,0.0
3400.0,0.31,0,0,0.0,STNWG,2,M,A,4,0.0,0.0,0.0
1010.0,0.09,0,0,0.0,STNWG,4,F,C,3,0.0,0.0,0.0
540.0,0.3,0,0,0.0,HBACK,4,M,C,2,0.0,0.0,0.0
390.0,0.91,0,0,0.0,SEDAN,4,F,B,2,0.0,0.0,0.0
840.0,0.91,0,0,0.0,SEDAN,4,M,A,3,0.0,0.0,0.0
1290.0,0.05,0,0,0.0,SEDAN,3,M,B,3,0.0,0.0,0.0
2920.0,0.09,0,0,0.0,STNWG,2,F,A,5,0.0,0.0,0.0
2980.0,0.91,0,0,0.0,UTE,1,M,E,3,0.0,0.0,0.0
1749.0,0.41,1,1,13589.789948,HBACK,1,F,A,2,13590.0,2.42,32872.0
970.0,0.15,0,0,0.0,SEDAN,3,F,A,5,0.0,0.0,0.0
1230.0,0.91,0,0,0.0,SEDAN,4,F,B,6,0.0,0.0,0.0
670.0,0.15,0,0,0.0,HBACK,3,M,C,2,0.0,0.0,0.0
690.0,0.15,0,0,0.0,SEDAN,4,F,D,6,0.0,0.0,0.0
840.0,0.93,0,0,0.0,HBACK,4,F,A,4,0.0,0.0,0.0
1320.0,0.15,0,0,0.0,STNWG,4,F,D,6,0.0,0.0,0.0
3570.0,0.91,0,0,0.0,UTE,2,M,E,6,0.0,0.0,0.0
2970.0,0.91,0,0,0.0,SEDAN,1,F,C,6,0.0,0.0,0.0
6640.0,0.01,0,0,0.0,STNWG,1,M,A,3,0.0,0.0,0.0
310.0,0.22,0,0,0.0,HBACK,4,M,D,5,0.0,0.0,0.0
440.0,0.91,0,0,0.0,STNWG,4,M,B,3,0.0,0.0,0.0
910.0,0.85,0,0,0.0,HBACK,3,F,A,3,0.0,0.0,0.0
430.0,0.56,0,0,0.0,HBACK,4,M,C,4,0.0,0.0,0.0
820.0,0.22,0,0,0.0,UTE,4,M,E,1,0.0,0.0,0.0
1200.0,0.09,0,0,0.0,HBACK,2,M,C,4,0.0,0.0,0.0
1150.0,0.34,0,0,0.0,STNWG,4,F,B,3,0.0,0.0,0.0
1110.0,0.15,0,0,0.0,SEDAN,4,F,C,4,0.0,0.0,0.0
1510.0,0.91,0,0,0.0,STNWG,4,M,E,1,0.0,0.0,0.0
1360.0,0.93,0,0,0.0,STNWG,4,M,B,4,0.0,0.0,0.0
1020.0,0.22,0,0,0.0,PANVN,4,M,C,4,0.0,0.0,0.0
1710.0,0.15,0,0,0.0,SEDAN,2,M,A,6,0.0,0.0,0.0
840.0,0.91,0,0,0.0,SEDAN,3,M,C,6,0.0,0.0,0.0
450.0,0.15,0,0,0.0,SEDAN,4,M,C,5,0.0,0.0,0.0
980.0,0.91,0,0,0.0,SEDAN,3,M,A,6,0.0,0.0,0.0
2230.0,0.15,0,0,0.0,HBACK,1,M,A,6,0.0,0.0,0.0
1220.0,0.15,0,0,0.0,STNWG,4,M,A,5,0.0,0.0,0.0
2420.0,0.15,0,0,0.0,STNWG,3,F,A,3,0.0,0.0,0.0
1450.0,0.18,0,0,0.0,STNWG,4,M,C,2,0.0,0.0,0.0
2100.0,0.03,0,0,0.0,TRUCK,2,F,F,4,0.0,0.0,0.0
1030.0,0.15,0,0,0.0,STNWG,3,F,A,5,0.0,0.0,0.0
1640.0,0.03,0,0,0.0,STNWG,4,F,C,4,0.0,0.0,0.0
1630.0,0.53,0,0,0.0,HBACK,2,M,C,4,0.0,0.0,0.0
1150.0,0.91,0,0,0.0,STNWG,3,M,D,5,0.0,0.0,0.0
1350.0,0.09,0,0,0.0,STNWG,4,M,C,4,0.0,0.0,0.0
850.0,0.15,0,0,0.0,SEDAN,3,F,A,6,0.0,0.0,0.0
2090.0,0.15,0,0,0.0,STNWG,3,F,F,5,0.0,0.0,0.0
1450.0,0.15,0,0,0.0,UTE,4,M,D,5,0.0,0.0,0.0
1290.0,0.15,0,0,0.0,SEDAN,3,F,A,5,0.0,0.0,0.0
1540.0,0.75,0,0,0.0,SEDAN,3,F,B,4,0.0,0.0,0.0
1400.0,0.92,0,0,0.0,SEDAN,3,F,D,4,0.0,0.0,0.0
1950.0,0.91,0,0,0.0,SEDAN,1,F,B,4,0.0,0.0,0.0
800.0,0.15,0,0,0.0,UTE,4,M,D,4,0.0,0.0,0.0
1630.0,0.25,0,0,0.0,HDTOP,3,F,C,3,0.0,0.0,0.0
1510.0,0.09,0,0,0.0,SEDAN,3,F,C,4,0.0,0.0,0.0
1160.0,0.91,0,0,0.0,STNWG,4,M,A,3,0.0,0.0,0.0
3460.0,0.24,0,0,0.0,SEDAN,2,M,C,4,0.0,0.0,0.0
1090.0,0.52,0,0,0.0,STNWG,4,F,E,4,0.0,0.0,0.0
1640.0,0.01,0,0,0.0,SEDAN,2,F,A,5,0.0,0.0,0.0
1880.0,0.09,0,0,0.0,STNWG,3,F,D,2,0.0,0.0,0.0
1160.0,0.09,0,0,0.0,MIBUS,4,F,A,3,0.0,0.0,0.0
3230.0,0.91,0,0,0.0,STNWG,3,F,B,3,0.0,0.0,0.0
1160.0,0.85,0,0,0.0,UTE,4,M,A,2,0.0,0.0,0.0
720.0,0.91,0,0,0.0,HBACK,4,F,A,5,0.0,0.0,0.0
